0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0.926477 0.926477 0.926477 0.926477 
0.929748 0.929748 0.929748 0.929748 
0.954784 0.954784 0.954784 0.954784 
0.960447 0.960447 0.960447 0.960447 
0.960938 0.960938 0.960938 0.960938 
0.960938 0.960938 0.960938 0.960938 
0.960938 0.960938 0.960938 0.960938 
0.960938 0.960938 0.960938 0.960938 
0.960938 0.960938 0.960938 0.960938 
0.960938 0.960938 0.960938 0.960938 
0.960938 0.960938 0.960938 0.960938 
0.960938 0.960938 0.960938 0.960938 
0.960938 0.960938 0.960938 0.960938 
0.960938 0.960938 0.960938 0.960938 
0.960938 0.960938 0.960938 0.960938 
0.960938 0.960938 0.960938 0.960938 
0.960938 0.960938 0.960938 0.960938 
0.960938 0.960938 0.960938 0.960938 
0.960938 0.960938 0.960938 0.960938 
0.960938 0.960938 0.960938 0.960938 
0.960938 0.960938 0.960938 0.960938 
0.960938 0.960938 0.960938 0.960938 
0.960938 0.960938 0.960938 0.960938 
0.960938 0.960938 0.960938 0.960938 
0.960938 0.960938 0.960938 0.960938 
0.960938 0.960938 0.960938 0.960938 
0.960938 0.960938 0.960938 0.960938 
0.960938 0.960938 0.960938 0.960938 
0.960938 0.960938 0.960938 0.960938 
0.960938 0.960938 0.960938 0.960938 
0.960938 0.960938 0.960938 0.960938 
0.960938 0.960938 0.960938 0.960938 
0.960938 0.960938 0.960938 0.960938 
0.960938 0.960938 0.960938 0.960938 
0.960938 0.960938 0.960938 0.960938 
0.960938 0.960938 0.960938 0.960938 
0.960938 0.960938 0.960938 0.960938 
0.960938 0.960938 0.960938 0.960938 
0.960938 0.960938 0.960938 0.960938 
0.960938 0.960938 0.960938 0.960938 
0.960938 0.960938 0.960938 0.960938 
